,B cell---CD8 T cell,B cell---DC,B cell---Distal_tubules_and_collecting_duct,B cell---Endothelium,B cell---Loop_of_Henle,B cell---MNP,B cell---Mast cell,B cell---Mesangial_cells,B cell---NK cell,B cell---NKT cell,B cell---Nephron_epithelium,B cell---Podocytes,B cell---Private,B cell---Proximal_tubular_cells,B cell---Th cell,CD8 T cell---B cell,CD8 T cell---DC,CD8 T cell---Distal_tubules_and_collecting_duct,CD8 T cell---Endothelium,CD8 T cell---Loop_of_Henle,CD8 T cell---MNP,CD8 T cell---Mast cell,CD8 T cell---Mesangial_cells,CD8 T cell---NK cell,CD8 T cell---NKT cell,CD8 T cell---Nephron_epithelium,CD8 T cell---Neutrophil,CD8 T cell---Podocytes,CD8 T cell---Private,CD8 T cell---Proximal_tubular_cells,CD8 T cell---Th cell,DC---B cell,DC---CD8 T cell,DC---Distal_tubules_and_collecting_duct,DC---Endothelium,DC---Loop_of_Henle,DC---MNP,DC---Mast cell,DC---Mesangial_cells,DC---NK cell,DC---NKT cell,DC---Nephron_epithelium,DC---Podocytes,DC---Private,DC---Proximal_tubular_cells,DC---Th cell,Distal_tubules_and_collecting_duct---B cell,Distal_tubules_and_collecting_duct---CD8 T cell,Distal_tubules_and_collecting_duct---DC,Distal_tubules_and_collecting_duct---Endothelium,Distal_tubules_and_collecting_duct---Loop_of_Henle,Distal_tubules_and_collecting_duct---MNP,Distal_tubules_and_collecting_duct---Mast cell,Distal_tubules_and_collecting_duct---Mesangial_cells,Distal_tubules_and_collecting_duct---NK cell,Distal_tubules_and_collecting_duct---NKT cell,Distal_tubules_and_collecting_duct---Nephron_epithelium,Distal_tubules_and_collecting_duct---Neutrophil,Distal_tubules_and_collecting_duct---Podocytes,Distal_tubules_and_collecting_duct---Private,Distal_tubules_and_collecting_duct---Proximal_tubular_cells,Distal_tubules_and_collecting_duct---Th cell,Endothelium---B cell,Endothelium---CD8 T cell,Endothelium---DC,Endothelium---Distal_tubules_and_collecting_duct,Endothelium---Loop_of_Henle,Endothelium---MNP,Endothelium---Mast cell,Endothelium---Mesangial_cells,Endothelium---NK cell,Endothelium---NKT cell,Endothelium---Nephron_epithelium,Endothelium---Neutrophil,Endothelium---Podocytes,Endothelium---Private,Endothelium---Proximal_tubular_cells,Endothelium---Th cell,Loop_of_Henle---B cell,Loop_of_Henle---CD8 T cell,Loop_of_Henle---DC,Loop_of_Henle---Distal_tubules_and_collecting_duct,Loop_of_Henle---Endothelium,Loop_of_Henle---MNP,Loop_of_Henle---Mast cell,Loop_of_Henle---Mesangial_cells,Loop_of_Henle---NK cell,Loop_of_Henle---NKT cell,Loop_of_Henle---Nephron_epithelium,Loop_of_Henle---Podocytes,Loop_of_Henle---Private,Loop_of_Henle---Proximal_tubular_cells,Loop_of_Henle---Th cell,MNP---B cell,MNP---CD8 T cell,MNP---DC,MNP---Distal_tubules_and_collecting_duct,MNP---Endothelium,MNP---Loop_of_Henle,MNP---Mast cell,MNP---Mesangial_cells,MNP---NK cell,MNP---NKT cell,MNP---Nephron_epithelium,MNP---Podocytes,MNP---Private,MNP---Proximal_tubular_cells,MNP---Th cell,Mast cell---B cell,Mast cell---CD8 T cell,Mast cell---DC,Mast cell---Distal_tubules_and_collecting_duct,Mast cell---Endothelium,Mast cell---Loop_of_Henle,Mast cell---MNP,Mast cell---Mesangial_cells,Mast cell---NK cell,Mast cell---NKT cell,Mast cell---Nephron_epithelium,Mast cell---Podocytes,Mast cell---Private,Mast cell---Proximal_tubular_cells,Mast cell---Th cell,Mesangial_cells---B cell,Mesangial_cells---CD8 T cell,Mesangial_cells---DC,Mesangial_cells---Distal_tubules_and_collecting_duct,Mesangial_cells---Endothelium,Mesangial_cells---Loop_of_Henle,Mesangial_cells---MNP,Mesangial_cells---Mast cell,Mesangial_cells---NK cell,Mesangial_cells---NKT cell,Mesangial_cells---Nephron_epithelium,Mesangial_cells---Neutrophil,Mesangial_cells---Podocytes,Mesangial_cells---Private,Mesangial_cells---Proximal_tubular_cells,Mesangial_cells---Th cell,NK cell---B cell,NK cell---CD8 T cell,NK cell---DC,NK cell---Distal_tubules_and_collecting_duct,NK cell---Endothelium,NK cell---Loop_of_Henle,NK cell---MNP,NK cell---Mast cell,NK cell---Mesangial_cells,NK cell---NKT cell,NK cell---Nephron_epithelium,NK cell---Neutrophil,NK cell---Podocytes,NK cell---Private,NK cell---Proximal_tubular_cells,NK cell---Th cell,NKT cell---B cell,NKT cell---CD8 T cell,NKT cell---DC,NKT cell---Distal_tubules_and_collecting_duct,NKT cell---Endothelium,NKT cell---Loop_of_Henle,NKT cell---MNP,NKT cell---Mast cell,NKT cell---Mesangial_cells,NKT cell---NK cell,NKT cell---Nephron_epithelium,NKT cell---Neutrophil,NKT cell---Podocytes,NKT cell---Private,NKT cell---Proximal_tubular_cells,NKT cell---Th cell,Nephron_epithelium---B cell,Nephron_epithelium---CD8 T cell,Nephron_epithelium---DC,Nephron_epithelium---Distal_tubules_and_collecting_duct,Nephron_epithelium---Endothelium,Nephron_epithelium---Loop_of_Henle,Nephron_epithelium---MNP,Nephron_epithelium---Mast cell,Nephron_epithelium---Mesangial_cells,Nephron_epithelium---NK cell,Nephron_epithelium---NKT cell,Nephron_epithelium---Neutrophil,Nephron_epithelium---Podocytes,Nephron_epithelium---Private,Nephron_epithelium---Proximal_tubular_cells,Nephron_epithelium---Th cell,Neutrophil---B cell,Neutrophil---CD8 T cell,Neutrophil---DC,Neutrophil---Distal_tubules_and_collecting_duct,Neutrophil---Endothelium,Neutrophil---Loop_of_Henle,Neutrophil---MNP,Neutrophil---Mast cell,Neutrophil---Mesangial_cells,Neutrophil---NK cell,Neutrophil---NKT cell,Neutrophil---Nephron_epithelium,Neutrophil---Podocytes,Neutrophil---Private,Neutrophil---Proximal_tubular_cells,Neutrophil---Th cell,Podocytes---B cell,Podocytes---CD8 T cell,Podocytes---DC,Podocytes---Distal_tubules_and_collecting_duct,Podocytes---Endothelium,Podocytes---Loop_of_Henle,Podocytes---MNP,Podocytes---Mast cell,Podocytes---Mesangial_cells,Podocytes---NK cell,Podocytes---NKT cell,Podocytes---Nephron_epithelium,Podocytes---Neutrophil,Podocytes---Private,Podocytes---Proximal_tubular_cells,Podocytes---Th cell,Private---B cell,Private---CD8 T cell,Private---DC,Private---Distal_tubules_and_collecting_duct,Private---Endothelium,Private---Loop_of_Henle,Private---MNP,Private---Mast cell,Private---Mesangial_cells,Private---NK cell,Private---NKT cell,Private---Nephron_epithelium,Private---Neutrophil,Private---Podocytes,Private---Proximal_tubular_cells,Private---Th cell,Proximal_tubular_cells---B cell,Proximal_tubular_cells---CD8 T cell,Proximal_tubular_cells---DC,Proximal_tubular_cells---Distal_tubules_and_collecting_duct,Proximal_tubular_cells---Endothelium,Proximal_tubular_cells---Loop_of_Henle,Proximal_tubular_cells---MNP,Proximal_tubular_cells---Mast cell,Proximal_tubular_cells---Mesangial_cells,Proximal_tubular_cells---NK cell,Proximal_tubular_cells---NKT cell,Proximal_tubular_cells---Nephron_epithelium,Proximal_tubular_cells---Podocytes,Proximal_tubular_cells---Private,Proximal_tubular_cells---Th cell,Th cell---B cell,Th cell---CD8 T cell,Th cell---DC,Th cell---Distal_tubules_and_collecting_duct,Th cell---Endothelium,Th cell---Loop_of_Henle,Th cell---MNP,Th cell---Mast cell,Th cell---Mesangial_cells,Th cell---NK cell,Th cell---NKT cell,Th cell---Nephron_epithelium,Th cell---Podocytes,Th cell---Private,Th cell---Proximal_tubular_cells,B cell---B cell,CD8 T cell---CD8 T cell,DC---DC,Distal_tubules_and_collecting_duct---Distal_tubules_and_collecting_duct,Endothelium---Endothelium,Loop_of_Henle---Loop_of_Henle,MNP---MNP,Mast cell---Mast cell,Mesangial_cells---Mesangial_cells,NK cell---NK cell,NKT cell---NKT cell,Nephron_epithelium---Nephron_epithelium,Podocytes---Podocytes,Private---Private,Proximal_tubular_cells---Proximal_tubular_cells,Th cell---Th cell
COL4A5_a10b1 complex,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
COL4A3_a10b1 complex,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
COL4A5_a11b1 complex,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
COL4A3_a11b1 complex,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
